country,wave,idno,adm2_name,chirps_month,source_file,source_sha256,mask_pixel_count,valid_pixel_count,mean_precip_mm,min_precip_mm,max_precip_mm,extraction_status
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,134,134,8.570354,5.086628,16.621180,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,147,147,5.635741,4.171108,7.493282,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,66,66,7.887016,4.763710,12.724708,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,110,110,9.119265,6.587022,12.022966,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,58,58,4.612426,3.500433,5.874909,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,49,49,15.113745,11.372115,20.472393,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,155,155,9.904428,3.295562,19.117809,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,71,71,4.964000,2.773172,8.420739,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,57,57,10.815262,5.612176,13.358972,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2003-10,chirps-v2.0.2003.10.tif.gz,0a758f18309a3f8761393ebc6a373f539d783cf8cdcace4acb66c493046eb849,106,106,12.374347,7.214274,18.656013,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,73,73,35.572365,28.212334,41.946617,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,65,65,43.370892,37.434776,50.214752,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,168,168,30.169516,19.007912,56.068268,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,26,26,51.024540,37.391327,61.478348,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,139,139,32.536949,16.224501,55.490719,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,128,128,29.763103,18.185696,49.656887,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,101,101,23.022110,17.344669,28.010757,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,109,109,20.037615,9.400290,46.092281,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,266,266,29.589466,22.636560,48.795353,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,1,1,33.677040,33.677040,33.677040,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,209,209,33.541405,19.442387,50.841198,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,129,129,43.653404,31.499165,71.697479,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,224,224,29.908892,16.830080,45.264969,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,104,104,31.946228,25.086197,42.609486,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,65,65,80.681099,55.127083,129.158630,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,24,24,37.619080,34.904274,42.141804,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,357,357,49.159336,21.778543,113.801849,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,55,55,41.626926,34.720192,57.211205,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,134,134,59.474323,37.967495,114.687454,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,147,147,45.109547,21.407505,82.657585,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,66,66,41.744804,27.658663,55.157738,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,110,110,34.948860,20.191681,55.306339,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,58,58,27.521757,22.679045,35.674164,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,49,49,72.096687,53.720078,115.107086,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,155,155,46.966343,29.818993,62.206158,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,71,71,19.164383,15.116005,26.146395,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,57,57,53.221447,41.699837,66.435852,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2003-11,chirps-v2.0.2003.11.tif.gz,cb030f5ee5fda7e4c2391def89b38ebc6040dce3f218c4164296db15485faf6a,106,106,52.888226,34.054245,74.663841,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,73,73,113.410904,98.531738,132.364487,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,65,65,78.930489,68.322304,106.429520,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,168,168,74.746452,55.314308,133.478668,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,26,26,84.459846,74.430351,93.161133,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,139,139,188.505310,119.533646,266.152924,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,128,128,174.302490,129.938583,224.306854,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,101,101,204.702179,149.173981,238.401596,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,109,109,181.190079,113.380676,262.478027,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,266,266,217.072754,170.583557,281.439880,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,1,1,207.022141,207.022141,207.022141,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,209,209,191.280319,148.725800,265.893036,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,129,129,138.474823,113.678818,185.841370,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,224,224,158.964432,87.348320,240.737915,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,104,104,259.655304,206.618240,308.208099,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,65,65,101.517075,74.842087,140.256287,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,24,24,101.330605,80.671982,136.522461,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,357,357,201.013138,114.326950,308.749969,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,55,55,107.425171,76.392578,167.275299,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,134,134,269.630524,219.016220,317.799103,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,147,147,249.481613,180.327850,305.234833,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,66,66,81.935265,62.955948,106.483276,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,110,110,160.265854,101.909813,219.675293,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,58,58,226.489838,193.720078,270.367310,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,49,49,88.783653,78.734192,122.228500,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,155,155,205.658768,120.329353,280.246582,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,71,71,156.290741,122.764389,208.668549,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,57,57,87.270782,75.253387,102.519638,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2003-12,chirps-v2.0.2003.12.tif.gz,107cc01b431d0218aff936a3a9fef19d17c9d26ee7895d2a859d8f1a33ae366d,106,106,112.620018,79.129280,171.580643,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,73,73,274.424377,239.693787,293.223236,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,65,65,220.626144,187.265900,260.986481,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,168,168,189.734268,121.416161,249.212433,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,26,26,212.228973,163.573334,249.996155,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,139,139,216.050568,135.570557,292.239227,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,128,128,227.488068,185.837097,290.726776,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,101,101,203.137970,171.404495,249.578247,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,109,109,194.074387,105.242256,285.031677,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,266,266,197.334137,162.643906,250.569077,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,1,1,321.385193,321.385193,321.385193,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,209,209,218.374802,180.094666,312.620056,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,129,129,303.009277,256.161713,390.145081,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,224,224,285.171204,180.388702,362.401703,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,104,104,184.682999,153.854889,215.444489,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,65,65,191.655289,154.149277,255.199783,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,24,24,241.805374,198.488800,320.596313,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,357,357,231.737656,172.355621,328.715271,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,55,55,262.792389,193.994568,355.750549,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,134,134,249.351974,187.594788,320.169525,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,147,147,249.709351,205.466644,289.985016,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,66,66,161.861893,115.533249,201.464447,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,110,110,288.088715,239.206116,350.175293,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,58,58,223.175171,184.740799,269.563599,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,49,49,193.688721,152.118591,323.518280,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,155,155,238.675903,157.795563,295.606201,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,71,71,215.663849,190.906113,251.405701,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,57,57,199.987854,163.024048,249.640305,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2004-01,chirps-v2.0.2004.01.tif.gz,60d8af581cdcbeb8d82a4095d06fcddc884adae5bd4968c2ca81bc6ca8065af5,106,106,293.818481,182.401749,427.182556,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,73,73,140.648880,118.287674,158.111099,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,65,65,127.799881,106.578102,165.918182,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,168,168,124.924446,75.014946,172.431091,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,26,26,145.731308,134.667313,164.022797,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,139,139,158.292236,105.769592,188.815643,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,128,128,174.732819,130.248657,212.005859,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,101,101,189.672974,167.470612,218.703674,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,109,109,145.032974,82.460709,179.422302,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,266,266,184.488693,156.510986,222.582947,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,1,1,288.260376,288.260376,288.260376,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,209,209,177.019104,149.030380,209.684677,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,129,129,184.989349,143.298096,243.874054,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,224,224,174.576462,131.786072,227.610855,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,104,104,184.747589,142.847198,219.460251,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,65,65,183.102554,126.945129,277.035858,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,24,24,153.657059,110.781662,207.622360,pass
