country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,hhtexp,Total household food and non-food consumption expenditure,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,hhtexp,Total household food and non-food consumption expenditure,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,hhtexp,Total household food and non-food consumption expenditure,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,hhtexpdr,Total household food and non-food consumption expenditure in regionally deflated,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,hhtexpdr,Total household food and non-food consumption expenditure in regionally deflated,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,hhtexpdr,Total household food and non-food consumption expenditure in regionally deflated,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdfoth,Expenditures on frequent non-food not mentioned elsewhere,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdftexp,Total value of frequent non-food expenditures excluding education and health,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdftexp,Total value of frequent non-food expenditures excluding education and health,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdioth,Expenditures on infrequent non-food not mentioned elsewhere,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfditexp,"Total infrequent non-food expenditure excluding rent, education and health",food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfditexp,"Total infrequent non-food expenditure excluding rent, education and health",nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdpindex,Non-food price index,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtexp,Total non-food consumption expenditure,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtexp,Total non-food consumption expenditure,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtexp,Total non-food consumption expenditure,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtexpdr,Total non-food consumption expenditure in regionally deflated prices,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtexpdr,Total non-food consumption expenditure in regionally deflated prices,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtexpdr,Total non-food consumption expenditure in regionally deflated prices,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,nfdtotpr,Own enterprise consumption of non-food items,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcadqdr,Per adult equivalent total household consumption expenditure,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcexp,Per capita total household food and non-food consumption expenditure,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcexp,Per capita total household food and non-food consumption expenditure,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcexp,Per capita total household food and non-food consumption expenditure,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcexpdr,Per capita total household food and non-food consumption expenditure in regional,food_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcexpdr,Per capita total household food and non-food consumption expenditure in regional,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,SLE_11_E,pcexpdr,Per capita total household food and non-food consumption expenditure in regional,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file is the total consumption derived from the dofile ""7-SLE consagg 2011 rev.do"".This is the official file that derives the poverty estimates."
Sierra Leone,Integrated Household Survey 2011,2011,SLE_2011_SLIHS_v01_M,Section 13 Part B-B1 NonFood freq purchases-interview dates,s13b1q1,Has household purchased any non-food item last 12 months?,nonfood_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=nonfood_consumption; file_description=This dataset provides information from ""Household Consumption Expenditure and Income Questionnaire Part B"", Section 13B - 1"
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_3A_English_Labels,s3aq4,S3AQ4. Total income from renting out this plot during the LongRainy08,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Agriculture Questionnaire Plot details - 3A. Long rainy season This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_3B_English_Labels,s3bq4,S3AQ4. Total income from renting out this plot during last ShortRainy,total_consumption_or_income,agriculture/plot,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Agriculture Questionnaire This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,TZY1.HH.Consumption,expm,"Total consumption, annual, nominal",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Aggregated consumption expenditure data.
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,TZY1.HH.Consumption,expmR,"Total consumption, annual, real",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Aggregated consumption expenditure data.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,AG_SEC3A,ag3a_04,Total income from renting out [PLOT] during the long rainy season 2010?,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file contains data related to section 3A of the Agriculture questionnaire - detailed plot information (agricultural practices, ownership status of the land"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,AG_SEC3B,ag3b_04,Total income from renting out [PLOT] during the long rainy season 2010?,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=This file contains data related to section 3B of the Agriculture questionnaire - detailed plot information (agricultural practices, ownership status of the land"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,TZY1.HH.Consumption,expm,"Total consumption, annual, nominal",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Household consumption aggregate from year 1 (2008-2009).
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,TZY1.HH.Consumption,expmR,"Total consumption, annual, real",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Household consumption aggregate from year 1 (2008-2009).
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,TZY2.HH.Consumption,expm,"Total consumption, annual, nominal",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Household consumption aggregate from year 2.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,TZY2.HH.Consumption,expmR,"Total consumption, annual, real",total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Household consumption aggregate from year 2.
Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,AG_SEC_3A,ag3a_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation"
Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,AG_SEC_3B,ag3b_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation"
Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,ConsumptionNPS3,expm,"Total consumption, annual, nominal",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,ConsumptionNPS3,expmR,"Total consumption, annual, real",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F164,ag3a_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F165,ag3b_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F231,expm,"Total consumption, annual, nominal",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F231,expmR,"Total consumption, annual, real",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Tanzania,"National Panel Survey 2014-2015, Wave 4",2014-2015,TZA_2014_NPS-R4_v03_M,ag_sec_3a,ag3a_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Agriculture Questionnaire - Section 3a: Plot Details - Long Rainy Season
Tanzania,"National Panel Survey 2014-2015, Wave 4",2014-2015,TZA_2014_NPS-R4_v03_M,ag_sec_3b,ag3b_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Agriculture Questionnaire - Section 3b: Plot Details - Short Rainy Season
Tanzania,"National Panel Survey 2014-2015, Wave 4",2014-2015,TZA_2014_NPS-R4_v03_M,consumptionNPS4,expm,"Total consumption, annual, nominal",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Consumption data
Tanzania,"National Panel Survey 2014-2015, Wave 4",2014-2015,TZA_2014_NPS-R4_v03_M,consumptionNPS4,expmR,"Total consumption, annual, real",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Consumption data
Tanzania,National Panel Survey 2019-2020 - Extended Panel with Sex Disaggregated Data,2019-2020,TZA_2019_NPS-SDD_v06_M,AG_SEC_3A,ag3a_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation"
Tanzania,National Panel Survey 2019-2020 - Extended Panel with Sex Disaggregated Data,2019-2020,TZA_2019_NPS-SDD_v06_M,AG_SEC_3B,ag3b_04,What was the total income from renting out this plot during the long rainy seaso,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation"
Tanzania,National Panel Survey 2019-2020 - Extended Panel with Sex Disaggregated Data,2019-2020,TZA_2019_NPS-SDD_v06_M,consumptionsdd,expm,"Total consumption, annual, nominal",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Consumption Aggregates
Tanzania,National Panel Survey 2019-2020 - Extended Panel with Sex Disaggregated Data,2019-2020,TZA_2019_NPS-SDD_v06_M,consumptionsdd,expmR,"Total consumption, annual, real",total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=Consumption Aggregates
Tanzania,"National Panel Survey 2020-21, Wave 5",2020-2022,TZA_2020_NPS-R5_v02_M,ag_sec_3a,ag3a_04,Total income from renting out [PLOT] during the long rainy season 2020 (TSH),total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation"
Tanzania,"National Panel Survey 2020-21, Wave 5",2020-2022,TZA_2020_NPS-R5_v02_M,ag_sec_3b,ag3b_04,Total income from renting out [PLOT] during last completed short rainy season,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation"
Tanzania,"National Panel Survey 2020-21, Wave 5",2020-2022,TZA_2020_NPS-R5_v02_M,consumption_real_y4,expm,"Total consumption, annual, nominal, hh",total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Consumption aggregates for NPSY4, Spatially adjusted in prices of survey year, 2014/15. In addition to food and non-food, it also includes rent and durables"
Tanzania,"National Panel Survey 2020-21, Wave 5",2020-2022,TZA_2020_NPS-R5_v02_M,consumption_real_y4,expmR_pae,"Total consumption, real, per 28 days, per adult equivalent",total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Consumption aggregates for NPSY4, Spatially adjusted in prices of survey year, 2014/15. In addition to food and non-food, it also includes rent and durables"
Tanzania,"National Panel Survey 2020-21, Wave 5",2020-2022,TZA_2020_NPS-R5_v02_M,consumption_real_y5,expm,"Total consumption, annual, nominal, hh",total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Consumption aggregates for NPSY5, Spatially adjusted in prices of survey year, 2020/21. In addition to food and non-food, it also includes rent and durables"
Tanzania,"National Panel Survey 2020-21, Wave 5",2020-2022,TZA_2020_NPS-R5_v02_M,consumption_real_y5,expmR_pae,"Total consumption, real, per 28 days, per adult equivalent",total_consumption_or_income,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Consumption aggregates for NPSY5, Spatially adjusted in prices of survey year, 2020/21. In addition to food and non-food, it also includes rent and durables"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,TLSLS-2007-consumption,pcexpm,Per capita monthly Total consumption,total_consumption_or_income,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=total_consumption_income; file_description=
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,TLSLS-2007-consumption,pcnonfood,Per capita monthly Non-food,nonfood_consumption,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=nonfood_consumption; file_description=
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13a01,Autoevaluation/Food consumption,food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13a06,Autoevaluation/Household total income,total_consumption_or_income,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=total_consumption_income; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b01,"Food consumption level, Jan",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b02,"Food consumption level, Feb",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
Timor-Leste,Survey of Living Standards 2007 and Extension 2008,2007-2008,TLS_2007_TLSLS_v01_M,hhold,q13b03,"Food consumption level, Mar",food_consumption,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=food_consumption; file_description=Household level data: Cover, Housing (Section 2), Transfers, borrowing and savings (Section 10 - Q1-13) and Subjective wellbeing (Section 13)"
