project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
climate_uhc_ml,data/climate_linked_household.csv,precip_within_candidate_z,float64,14396,full_file,14396,14396,0,188,-1.4689022950711617,-0.6861422715141139,-0.1048405697136919,0.5020550949852208,2.979320907611029,0.032868079550056314,0.9085438151103796,0.2896427562024188,382
climate_uhc_ml,data/climate_linked_household.csv,precip_within_candidate_percentile,float64,14396,full_file,14396,14396,0,111,0.0384615384615384,0.3382352941176471,0.5735294117647058,0.75,1.0,0.5460207182724058,0.26905307841234577,0.7205882352941176,764
climate_uhc_ml,data/climate_linked_household.csv,temp_mean_c,float64,14396,full_file,14396,14396,0,186,0.511484,7.54516,10.954,13.3178,24.1947,10.370297206446233,4.339997296068704,12.778,382
climate_uhc_ml,data/climate_linked_household.csv,temp_max_c,float64,14396,full_file,14396,14396,0,85,14.82,21.39,23.36,31.77,37.55,25.804042789663796,5.959314687641975,23.15,1293
climate_uhc_ml,data/climate_linked_household.csv,temp_min_c,float64,14396,full_file,14396,14396,0,80,-23.18,-16.65,-3.37,0.89,16.48,-6.037324951375383,10.099788046032174,-16.65,1646
climate_uhc_ml,data/climate_linked_household.csv,temp_within_candidate_z,float64,14396,full_file,14396,14396,0,188,-1.646130501158824,-0.8854973370777077,-0.1623338534643275,0.9156433884770308,1.704140571934754,0.019566184802943365,1.0505953241503827,-0.2439117676469111,382
climate_uhc_ml,data/climate_linked_household.csv,temp_within_candidate_percentile,float64,14396,full_file,14396,14396,0,63,0.0294117647058823,0.3088235294117647,0.4807692307692308,0.8269230769230769,1.0,0.5211326212809467,0.29757989050796463,0.4264705882352941,1528
climate_uhc_ml,data/climate_linked_household.csv,diagnostic_low_rain_z_le_m1,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.07001944984717977,0.2551886558134113,0,13388
climate_uhc_ml,data/climate_linked_household.csv,diagnostic_severe_low_rain_z_le_m15,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
climate_uhc_ml,data/climate_linked_household.csv,diagnostic_extreme_wet_z_ge_15,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.09711030841900528,0.29611819838435466,0,12998
