sample,period,bin_left,bin_mid,person_months,persons,uninsured,market_or_subsidy,source_employer_related,direct_purchase
lag_nonemployer,post_2021_2023,3.0,3.0250000953674316,1850,785,0.30488032209964105,0.3184841792145581,0.021790221848813653,0.3168529710992127
lag_nonemployer,post_2021_2023,3.049999952316284,3.075000047683716,1713,756,0.3126707802359065,0.33972891987632087,0.011750796138238994,0.33677439672924353
lag_nonemployer,post_2021_2023,3.0999999046325684,3.125,1760,790,0.309457949842962,0.2958716780300425,0.014879481213290916,0.2940905321088242
lag_nonemployer,post_2021_2023,3.1500000953674316,3.1750001907348633,1807,754,0.31648075041431534,0.3047804730370617,0.014969788516957891,0.30420169401039204
lag_nonemployer,post_2021_2023,3.200000047683716,3.2250001430511475,1725,725,0.31444276761461926,0.29504939370200917,0.012467753527810998,0.29504939370200917
lag_nonemployer,post_2021_2023,3.25,3.2750000953674316,1660,733,0.3021664843253877,0.3204966654630459,0.018548796545467906,0.3204966654630459
lag_nonemployer,post_2021_2023,3.299999952316284,3.325000047683716,1557,678,0.3270202932247904,0.2988682992473261,0.02231990825107285,0.29771519909197863
lag_nonemployer,post_2021_2023,3.3499999046325684,3.375,1633,718,0.28172419136912413,0.3164005105641878,0.018052232412423614,0.3154533589576305
lag_nonemployer,post_2021_2023,3.4000000953674316,3.4250001907348633,1553,732,0.33579345072175953,0.3056167207357764,0.016952747117324266,0.30458977071418303
lag_nonemployer,post_2021_2023,3.450000047683716,3.4750001430511475,1608,731,0.32498175693919273,0.2917530028316191,0.007827395848002102,0.289178744335391
lag_nonemployer,post_2021_2023,3.5,3.5250000953674316,1604,731,0.2974066882696475,0.2837269646185055,0.015472391387983698,0.28307660743558316
lag_nonemployer,post_2021_2023,3.549999952316284,3.575000047683716,1597,738,0.27913041638612635,0.3325311722752231,0.024664597701759036,0.3306327922406358
lag_nonemployer,post_2021_2023,3.5999999046325684,3.625,1445,663,0.2942458898403528,0.33806344447188547,0.013379045454931964,0.33645038004071776
lag_nonemployer,post_2021_2023,3.6500000953674316,3.6750001907348633,1444,643,0.2729999007577639,0.32730919739408637,0.012881549615922677,0.32730919739408637
lag_nonemployer,post_2021_2023,3.700000047683716,3.7250001430511475,1348,673,0.27981413928013443,0.3452790358751502,0.014072276451143858,0.3452790358751502
lag_nonemployer,post_2021_2023,3.75,3.7750000953674316,1460,676,0.29450518432654116,0.3217787657703432,0.01725523516853582,0.3186524459898314
lag_nonemployer,post_2021_2023,3.799999952316284,3.825000047683716,1409,643,0.2892179616776631,0.326153254460386,0.018191861654095826,0.32026755402887624
lag_nonemployer,post_2021_2023,3.8499999046325684,3.875,1329,613,0.32285608764141926,0.2596836882871808,0.026687998267513224,0.25663004809608336
lag_nonemployer,post_2021_2023,3.9000000953674316,3.9250001907348633,1284,630,0.2640358755109248,0.25854245045415336,0.016789722076031622,0.25397609407977634
lag_nonemployer,post_2021_2023,3.950000047683716,3.9750001430511475,1211,616,0.2768616920138655,0.27062259737158,0.017141080150538116,0.26818164379532633
lag_nonemployer,post_2021_2023,4.0,4.025000095367432,1194,586,0.2619150231511309,0.3077399978679038,0.013824748329539525,0.3045537592472083
lag_nonemployer,post_2021_2023,4.050000190734863,4.075000286102295,1115,596,0.2708895795439823,0.3109396727133961,0.016791092643633824,0.3109396727133961
lag_nonemployer,post_2021_2023,4.099999904632568,4.125,1090,583,0.2579965941577939,0.32286239115625803,0.021217706816780913,0.32286239115625803
lag_nonemployer,post_2021_2023,4.150000095367432,4.175000190734863,1066,559,0.3110361731675995,0.3243003287940821,0.020792808555071433,0.3243003287940821
lag_nonemployer,post_2021_2023,4.199999809265137,4.224999904632568,1139,558,0.27085131961167225,0.2788411349280615,0.016503327772769524,0.2788411349280615
lag_nonemployer,post_2021_2023,4.25,4.275000095367432,917,490,0.2940635038343787,0.24284126860935867,0.026295196019866886,0.24284126860935867
lag_nonemployer,post_2021_2023,4.300000190734863,4.325000286102295,963,521,0.25757819054990144,0.2812320653134209,0.03823129175157258,0.27792053495669794
lag_nonemployer,post_2021_2023,4.349999904632568,4.375,980,501,0.21946394115268233,0.2993703672662583,0.021265625335859732,0.2993703672662583
lag_nonemployer,post_2021_2023,4.400000095367432,4.425000190734863,1054,548,0.23181367171065934,0.2755694836241641,0.018951744710783223,0.2755694836241641
lag_nonemployer,post_2021_2023,4.449999809265137,4.474999904632568,905,504,0.24218415778666322,0.30286845586893557,0.028936427902688838,0.2985343122674488
lag_nonemployer,post_2021_2023,4.5,4.525000095367432,956,508,0.24419821622851617,0.2655638865776003,0.011622057807603912,0.2655638865776003
lag_nonemployer,post_2021_2023,4.550000190734863,4.575000286102295,985,534,0.2639373176444253,0.2515115625306987,0.02169462846481922,0.2515115625306987
lag_nonemployer,post_2021_2023,4.599999904632568,4.625,879,472,0.22529834262409354,0.29202230613328606,0.006166371895940216,0.29202230613328606
lag_nonemployer,post_2021_2023,4.650000095367432,4.675000190734863,997,510,0.2019440663450778,0.3062757318605117,0.020310512406185623,0.3062757318605117
lag_nonemployer,post_2021_2023,4.699999809265137,4.724999904632568,992,496,0.26764228454208777,0.2935126525899255,0.02081758474820729,0.2935126525899255
lag_nonemployer,post_2021_2023,4.75,4.775000095367432,874,475,0.28096687536531073,0.3407243151292699,0.016236204253962737,0.3401950675268847
lag_nonemployer,post_2021_2023,4.800000190734863,4.825000286102295,899,485,0.2920669792356983,0.2958180963849681,0.01588279871670802,0.295016775186332
lag_nonemployer,post_2021_2023,4.849999904632568,4.875,867,464,0.3185713749961968,0.27013366296182956,0.011658418213630409,0.26927179774599275
lag_nonemployer,post_2021_2023,4.900000095367432,4.925000190734863,786,450,0.2529088084856604,0.28869011354326435,0.017048554160821714,0.28833796546041296
lag_nonemployer,post_2021_2023,4.949999809265137,4.974999904632568,810,437,0.24819775919152615,0.24293697485401408,0.0257691019281995,0.23572222934717466
