download_priority_order,country,wave,idno,source_relative_path,source_file_name,source_suffix,source_bytes,target_relative_path,target_exists_before,target_bytes_before,file_staging_action,copy_error,data_write_gate_status,modeling_gate_status
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11j_plantingw1.dta,sect11j_plantingw1.dta,.dta,70876,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11j_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11k_plantingw1.dta,sect11k_plantingw1.dta,.dta,38296,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11k_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11l1_plantingw1.dta,sect11l1_plantingw1.dta,.dta,49968,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11l1_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11l2_plantingw1.dta,sect11l2_plantingw1.dta,.dta,46954,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect11l2_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect12_plantingw1.dta,sect12_plantingw1.dta,.dta,238775,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Agriculture/sect12_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc1_plantingw1.dta,sectc1_plantingw1.dta,.dta,62256,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc1_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc2_plantingw1.dta,sectc2_plantingw1.dta,.dta,443365,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc2_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc3a_plantingw1.dta,sectc3a_plantingw1.dta,.dta,18764,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc3a_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc3b_plantingw1.dta,sectc3b_plantingw1.dta,.dta,96979,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc3b_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc3c_plantingw1.dta,sectc3c_plantingw1.dta,.dta,77543,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc3c_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc4a_plantingw1.dta,sectc4a_plantingw1.dta,.dta,50771,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc4a_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc4b_plantingw1.dta,sectc4b_plantingw1.dta,.dta,85050,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc4b_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc_plantingw1.dta,sectc_plantingw1.dta,.dta,20923,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/Post Planting Wave 1/Community/sectc_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect10_plantingw1.dta,sect10_plantingw1.dta,.dta,48200,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect10_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect10a_harvestw1.dta,sect10a_harvestw1.dta,.dta,163199,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect10a_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect10b_harvestw1.dta,sect10b_harvestw1.dta,.dta,4284561,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect10b_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect10c_harvestw1.dta,sect10c_harvestw1.dta,.dta,699229,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect10c_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect10ca_harvestw1.dta,sect10ca_harvestw1.dta,.dta,72762,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect10ca_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect10cb_harvestw1.dta,sect10cb_harvestw1.dta,.dta,49460,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect10cb_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect11a_harvestw1.dta,sect11a_harvestw1.dta,.dta,107984,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect11a_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect11b_harvestw1.dta,sect11b_harvestw1.dta,.dta,426926,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect11b_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect11c_harvestw1.dta,sect11c_harvestw1.dta,.dta,426281,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect11c_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect11d_harvestw1.dta,sect11d_harvestw1.dta,.dta,40972,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect11d_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect11e_harvestw1.dta,sect11e_harvestw1.dta,.dta,19332,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect11e_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect12_harvestw1.dta,sect12_harvestw1.dta,.dta,294295,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect12_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect13_harvestw1.dta,sect13_harvestw1.dta,.dta,341366,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect13_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect14_harvestw1.dta,sect14_harvestw1.dta,.dta,21821,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect14_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect15a_harvestw1.dta,sect15a_harvestw1.dta,.dta,142477,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect15a_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect15b1_harvestw1.dta,sect15b1_harvestw1.dta,.dta,73410,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect15b1_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect15b_harvestw1.dta,sect15b_harvestw1.dta,.dta,25280,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect15b_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect1_harvestw1.dta,sect1_harvestw1.dta,.dta,6323088,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect1_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect1_plantingw1.dta,sect1_plantingw1.dta,.dta,1072096,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect1_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect2_plantingw1.dta,sect2_plantingw1.dta,.dta,1725788,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect2_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect2a_harvestw1.dta,sect2a_harvestw1.dta,.dta,3633408,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect2a_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect2b_harvestw1.dta,sect2b_harvestw1.dta,.dta,3988391,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect2b_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect3_plantingw1.dta,sect3_plantingw1.dta,.dta,1731510,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect3_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect3a_harvestw1.dta,sect3a_harvestw1.dta,.dta,5477755,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect3a_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect3b_harvestw1.dta,sect3b_harvestw1.dta,.dta,2601758,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect3b_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect4_plantingw1.dta,sect4_plantingw1.dta,.dta,4035085,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect4_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect4a_harvestw1 - Copy.dta,sect4a_harvestw1 - Copy.dta,.dta,6541850,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect4a_harvestw1 - Copy.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect4a_harvestw1.dta,sect4a_harvestw1.dta,.dta,1279151,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect4a_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect4a_harvestw1_arch.dta,sect4a_harvestw1_arch.dta,.dta,770605,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect4a_harvestw1_arch.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect4b_harvestw1.dta,sect4b_harvestw1.dta,.dta,1671129,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect4b_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect5_harvestw1.dta,sect5_harvestw1.dta,.dta,2000008,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect5_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect5_plantingw1.dta,sect5_plantingw1.dta,.dta,561231,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect5_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect5b_plantingw1.dta,sect5b_plantingw1.dta,.dta,1152779,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect5b_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect6_harvestw1.dta,sect6_harvestw1.dta,.dta,1205263,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect6_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect6_plantingw1.dta,sect6_plantingw1.dta,.dta,460997,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect6_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect7_harvestw1.dta,sect7_harvestw1.dta,.dta,2227897,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect7_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect7a_plantingw1.dta,sect7a_plantingw1.dta,.dta,168916,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect7a_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect7b_plantingw1.dta,sect7b_plantingw1.dta,.dta,6875359,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect7b_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect81_plantingw1.dta,sect81_plantingw1.dta,.dta,113648,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect81_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect82_plantingw1.dta,sect82_plantingw1.dta,.dta,567426,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect82_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect83_plantingw1.dta,sect83_plantingw1.dta,.dta,427639,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect83_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect84_plantingw1.dta,sect84_plantingw1.dta,.dta,58468,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect84_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect85_plantingw1.dta,sect85_plantingw1.dta,.dta,18726,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect85_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect8_harvestw1.dta,sect8_harvestw1.dta,.dta,1415289,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect8_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect9_harvestw1.dta,sect9_harvestw1.dta,.dta,1130895,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect9_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sect9_plantingw1.dta,sect9_plantingw1.dta,.dta,202193,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sect9_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/secta_harvestw1.dta,secta_harvestw1.dta,.dta,303973,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/secta_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/secta_plantingw1.dta,secta_plantingw1.dta,.dta,321751,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/secta_plantingw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc1_harvestw1.dta,sectc1_harvestw1.dta,.dta,53342,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc1_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc2_harvestw1.dta,sectc2_harvestw1.dta,.dta,312834,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc2_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc3_harvestw1.dta,sectc3_harvestw1.dta,.dta,373577,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc3_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc4_harvestw1.dta,sectc4_harvestw1.dta,.dta,174467,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc4_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc5_harvestw1.dta,sectc5_harvestw1.dta,.dta,172298,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc5_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc6_harvestw1.dta,sectc6_harvestw1.dta,.dta,95997,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc6_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc7_harvestw1.dta,sectc7_harvestw1.dta,.dta,709306,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc7_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc8_harvestw1.dta,sectc8_harvestw1.dta,.dta,576391,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc8_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/sectc_harvestw1.dta,sectc_harvestw1.dta,.dta,23793,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/sectc_harvestw1.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,NGA_2010_GHSP_v02_M_STATA/w1agnsconversion.dta,w1agnsconversion.dta,.dta,59996,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/NGA_2010_GHSP_v02_M_STATA/w1agnsconversion.dta,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,PostHarvesQuestionnaire.pdf,PostHarvesQuestionnaire.pdf,.pdf,625255,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/PostHarvesQuestionnaire.pdf,0,0,copied,,blocked_no_data_write,blocked
6,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,PostPLantingQuestionnaire.pdf,PostPLantingQuestionnaire.pdf,.pdf,440831,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/PostPLantingQuestionnaire.pdf,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,aux1.dta,aux1.dta,.dta,238340,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/aux1.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,aux2.dta,aux2.dta,.dta,85850,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/aux2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,aux3.dta,aux3.dta,.dta,193102,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/aux3.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,aux4.dta,aux4.dta,.dta,154603,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/aux4.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,aux5.dta,aux5.dta,.dta,26542,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/aux5.dta,0,0,copied,,blocked_no_data_write,blocked
