download_priority_order,queue_role,country,wave,idno,survey_name,requirement,requirement_role,candidate_rank,file_name,variable_name,variable_label,match_score,checklist_ref,raw_package_status,archive_preflight_status,current_verification_status,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_or_level_verified,fill_skip_pattern_checked,fill_promote_variable,review_notes
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,8,GSEC12_2.NSDstat,h12q12,N12. What is/was the average expenditure on wages during that month?,10,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,9,GSEC12_2.NSDstat,h12q13,N13. What is/was the average expenditure on raw materials during that month?,10,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,10,AGSEC5A.NSDstat,s5aq06f_1,"6f. Month harvest ended (2018, full harvest, condition1)",8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,11,AGSEC5A.NSDstat,s5aq06f_11,"6f. Month harvest ended (2018, part harvest, condition1)",8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,12,AGSEC5A.NSDstat,s5aq06f_1_1,"6f1. Year harvest ended (2018, full harvest, condition1)",8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,1,GSEC1.NSDstat,urban,7. Rural/Urban,21,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,2,pov2019_20.NSDstat,regurb,RegionxRural/Urban,19,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,3,pov2019_20.NSDstat,urban,Rural/Urban,19,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,4,pov2019_20.NSDstat,district,District Code,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,5,CSEC1A.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,6,CSEC2.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,7,CSEC2A.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,8,CSEC2B.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,9,CSEC2C.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,10,CSEC2C_0.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,11,CSEC3_0.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,climate_geography,climate_geography_gate,12,CSEC3A.NSDstat,Final_EA_code,Enumeration Area Unique identifier,15,climate_geography,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,1,REC047.NSDstat,ind,Individual ID code,22,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,2,HEADS.NSDstat,ind,Individual ID code,22,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,3,REC047.NSDstat,member,Household member,19,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,4,HEADS.NSDstat,member,Household member,19,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,5,REC047.NSDstat,age,Age of individual,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,6,REC047.NSDstat,assist,Receiving Public/Poor Relief,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,7,REC047.NSDstat,disabled,Physically/Mentally disabled,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,8,REC047.NSDstat,hhm1,Number of months living in house,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,9,REC047.NSDstat,indiv,,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,10,REC047.NSDstat,marital,Marital status,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,11,REC047.NSDstat,part_id,Partner's ID code,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,12,REC047.NSDstat,partner,Partner in household,11,household_person_keys,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,1,NUTR97.NSDstat,weight,Child's weight in kilograms,18,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,2,REC001.NSDstat,area,Area code,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,3,REC034.NSDstat,xearn,Excess Earnings,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,4,REC041.NSDstat,year,Year when loan was taken,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,5,ANNUAL.NSDstat,t_meal,Annual Purchased Meal Expenditu,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,6,EDTOTALS.NSDstat,area,Area code,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,7,EXP97.NSDstat,Areatype,Area or newarea,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,8,EXP97.NSDstat,Cluster,(=parish*100000+constit*1000+en,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,9,LABORF.NSDstat,Q46y,When did you stop working either for someone or in your own business -Year,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,10,LABORF.NSDstat,Q54y,When did you stop working - Year,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,11,TOTMEALS.NSDstat,t_meal,,8,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,weights_and_design,survey_design_gate,12,REC047.NSDstat,relation,Relationship to Household Head,6,weights_and_design,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,1,ANNUAL.NSDstat,non_food,Annual Non-Food Expenditure,42,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,2,TOTGIFTS.NSDstat,t_gfood,,28,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,3,FOOD.NSDstat,consgift,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,4,FOOD.NSDstat,giftfood,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,5,FOOD.NSDstat,hpfood,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,6,MEALS.NSDstat,consgift,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,7,MEALS.NSDstat,giftfood,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,8,MEALS.NSDstat,hpfood,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,9,TOTFOOD.NSDstat,t_food,,21,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,10,TOTGIFTS.NSDstat,serial,Questionnaire Serial Number,20,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,11,TOTGIFTS.NSDstat,tcgift,,20,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,12,TOTGIFTS.NSDstat,totgift,,20,consumption_or_income,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,1,REC003.NSDstat,a19,Amount spent for medicines in past 4 weeks at public sources,20,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,2,REC003.NSDstat,a20,Amount spent for medicines in past 4 weeks at private sources,20,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,3,REC003.NSDstat,a09,Cost at public health facility for all visits made during the past 4 weeks,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,4,REC003.NSDstat,a10,Cost at private health facility for all visits made during the past 4 weeks,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,5,REC003.NSDstat,a11,Spent night in a public hospital or other public establishment in past 4 weeks?,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,6,REC003.NSDstat,a12,Number of nights spent in a public hospital in the past 4 weeks,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,7,REC003.NSDstat,a13,Cost of stay at public hospital,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,8,REC003.NSDstat,a14,Spent night in a private hospital or other private establishment during the past 4 weeks?,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,9,REC003.NSDstat,a15,Number of nights spent in a private hospital in past 4 weeks,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,10,REC003.NSDstat,a16,Cost of stay at private hospital,12,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,oop_health_expenditure,financial_outcome_gate,11,REC033.NSDstat,m05b,Minimise Spending on Health,10,oop_health_expenditure,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,1,REC003.NSDstat,a09,Cost at public health facility for all visits made during the past 4 weeks,21,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,2,REC003.NSDstat,a10,Cost at private health facility for all visits made during the past 4 weeks,21,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,3,REC003.NSDstat,a17,Did you buy medicines for illness or injury in past 4 weeks?,21,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,4,REC002.NSDstat,a03,Did this illness or injury begin within the past 4 weeks?,17,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,5,REC002.NSDstat,a04,Days suffered in past 4 weeks from illness or injury?,17,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,6,REC002.NSDstat,a05,Days unable to carry out usual activities because of this illness or injury in the past 4 weeks?,17,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,7,REC004.NSDstat,a25,Has this child attended a public health facility?,17,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,8,REC002.NSDstat,a06,"Has a doctor, nurse, pharmacist, midwife, healer, or any health practitioner been visited during the past 4 weeks?",10,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,9,REC003.NSDstat,a13,Cost of stay at public hospital,10,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,10,REC003.NSDstat,a16,Cost of stay at private hospital,10,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,11,REC003.NSDstat,a181,Purchase medicine in public facility?,10,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,12,REC003.NSDstat,a182,Purchase medicine in private facility?,10,health_need_and_access,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,1,REC001.NSDstat,int_date,Interview Date,29,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,2,REC001.NSDstat,ant_date,Date of Anthropometrics,14,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,3,REC001.NSDstat,visits,Number of times household visited,12,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,4,REC035.NSDstat,times,Occasional-Times per year,12,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,5,REC045.NSDstat,amtdue,Amount Due on Survey Date,11,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,6,REC041.NSDstat,year,Year when loan was taken,8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,7,LABORF.NSDstat,Q415,Months worked during the 12 months ending,8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,8,LABORF.NSDstat,Q43,When was the last time you tried to get a job or start a business?,8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,9,LABORF.NSDstat,Q46m,When did you stop working either for someone or in your own business - Month,8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,10,LABORF.NSDstat,Q46y,When did you stop working either for someone or in your own business -Year,8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,survey_timing,climate_timing_gate,11,LABORF.NSDstat,Q54m,When did you stop working - Month,8,survey_timing,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,,,,
